youth_drop,per_mnrty,hs_drop,col_degree,per_asian,per_white,per_black,shape_leng,shape_area,np_ct,mean_inc,pop1619,dropout,enrollhs,per_prv_sc,per_pub_sc,over3,notenroll,over3enr,pubsch,pub_pk,pub_k8,pub_hs,pub_col,privsch,priv_pk,priv_k8,priv_hs,priv_col,over25,subhs,hs,somecol,college,master,prof,phd,white,black,asian,sub18,gender_par,male,female,school_ct,popdens,population,lat_centroid,lon_centroid,id_centroid
0.2252252,0.71,0.58,0.09,0.24,0.29,0.03,4994.56385667,1516612.98888,0.0,35893.0,333.0,75.0,258.0,0.11,0.89,5098.0,3512.0,1586.0,1416.0,73.0,802.0,314.0,227.0,170.0,32.0,56.0,22.0,60.0,3104.0,1788.0,1316.0,756.0,276.0,109.0,28.0,0.0,1528.0,182.0,1276.0,1530.0,1.0182,2689.0,2641.0,2,97171.27,5330.0,40.64184178436195,-74.01702315991663,239
0.2200772,0.66,0.42,0.12,0.11,0.34,0.04,4980.04777082,1510401.70404,0.0,31573.0,259.0,57.0,202.0,0.17,0.83,4173.0,2849.0,1324.0,1099.0,66.0,514.0,262.0,257.0,225.0,7.0,60.0,54.0,104.0,2560.0,1086.0,1474.0,722.0,295.0,125.0,59.0,5.0,1525.0,163.0,500.0,1210.0,1.0182,2240.0,2200.0,0,82762.7,4440.0,40.644102026865404,-74.01469739614686,240
0.3636364,0.69,0.55,0.08,0.06,0.31,0.05,4986.67160079,1509791.9047,0.0,27750.0,253.0,92.0,161.0,0.14,0.86,4729.0,3372.0,1357.0,1164.0,52.0,713.0,269.0,130.0,193.0,25.0,75.0,5.0,88.0,2947.0,1627.0,1320.0,615.0,242.0,81.0,20.0,15.0,1535.0,252.0,312.0,1486.0,1.0088,2520.0,2498.0,0,92374.0,5018.0,40.64634221453926,-74.01236609327773,241
0.1931034,0.39,0.35,0.16,0.24,0.61,0.01,5880.31716528,2042946.47379,2.0,33839.0,145.0,28.0,117.0,0.36,0.64,2249.0,1605.0,644.0,411.0,11.0,253.0,76.0,71.0,233.0,30.0,115.0,37.0,51.0,1444.0,511.0,933.0,524.0,232.0,48.0,8.0,0.0,1420.0,21.0,560.0,711.0,1.0191,1171.0,1149.0,0,31146.61,2320.0,40.62845847729198,-73.99892794834854,242
0.0270793,0.71,0.21,0.28,0.07,0.29,0.52,6981.64482489,2903134.45824,2.0,36034.0,517.0,14.0,503.0,0.59,0.41,4995.0,3022.0,1973.0,813.0,26.0,223.0,154.0,410.0,1160.0,28.0,37.0,46.0,1049.0,3051.0,654.0,2397.0,1703.0,842.0,363.0,48.0,17.0,1522.0,2691.0,340.0,795.0,0.7456,2227.0,2987.0,2,50140.15,5214.0,40.69127955666885,-73.96264048226102,243
0.0466667,0.51,0.39,0.16,0.39,0.49,0.0,6220.29266351,1920211.78619,0.0,32500.0,150.0,7.0,143.0,0.21,0.79,2808.0,2133.0,675.0,531.0,23.0,251.0,130.0,127.0,144.0,0.0,63.0,31.0,50.0,1984.0,771.0,1213.0,547.0,315.0,117.0,42.0,8.0,1495.0,7.0,1203.0,632.0,0.9974,1533.0,1537.0,0,43398.77,3070.0,40.625836698568655,-74.00110735730044,244
0.0,0.75,0.12,0.44,0.05,0.25,0.57,4887.71692262,1475082.71605,5.0,42587.0,120.0,0.0,120.0,0.41,0.59,3865.0,2731.0,1134.0,672.0,56.0,299.0,144.0,173.0,462.0,34.0,86.0,4.0,338.0,2913.0,352.0,2561.0,1983.0,1286.0,670.0,197.0,95.0,971.0,2187.0,202.0,664.0,0.8795,1788.0,2033.0,0,73198.35,3821.0,40.69141005394566,-73.96749973406257,245
0.1707317,0.32,0.35,0.14,0.21,0.68,0.01,5718.16786045,2027285.9857,0.0,36092.0,164.0,28.0,136.0,0.29,0.71,3477.0,2652.0,825.0,583.0,10.0,324.0,148.0,101.0,242.0,22.0,80.0,21.0,119.0,2541.0,879.0,1662.0,696.0,348.0,160.0,32.0,0.0,2627.0,20.0,808.0,776.0,0.9255,1850.0,1999.0,1,53012.62,3849.0,40.623423347258566,-74.00418495474679,246
0.0544218,0.76,0.1,0.52,0.07,0.24,0.62,6148.34137453,1828072.18171,0.0,48885.0,147.0,8.0,139.0,0.52,0.48,3723.0,2802.0,921.0,443.0,28.0,148.0,160.0,107.0,478.0,72.0,45.0,43.0,318.0,2837.0,287.0,2550.0,2163.0,1473.0,727.0,169.0,69.0,860.0,2213.0,238.0,487.0,0.9325,1726.0,1851.0,0,53817.97,3577.0,40.68800234121508,-73.96674664122114,247
0.0,0.09,0.22,0.26,0.03,0.91,0.01,5279.39653054,1450201.44053,0.0,43527.0,70.0,0.0,70.0,0.44,0.56,1633.0,1252.0,381.0,212.0,0.0,90.0,59.0,63.0,169.0,34.0,56.0,27.0,52.0,1207.0,261.0,946.0,604.0,315.0,87.0,11.0,5.0,1554.0,10.0,53.0,345.0,0.8668,794.0,916.0,0,33847.52,1710.0,40.619359111598314,-74.00661780961686,248
0.133758,0.82,0.09,0.49,0.03,0.18,0.72,6243.57870749,1886003.18123,0.0,45189.0,157.0,21.0,136.0,0.55,0.45,3573.0,2576.0,997.0,450.0,9.0,227.0,54.0,160.0,547.0,16.0,97.0,117.0,317.0,2732.0,246.0,2486.0,1859.0,1336.0,621.0,173.0,64.0,657.0,2633.0,100.0,636.0,0.9146,1735.0,1897.0,0,53605.09,3632.0,40.683848570894426,-73.96338212107068,249
0.0,0.07,0.22,0.25,0.04,0.93,0.0,5280.338292,1450945.73873,0.0,52321.0,90.0,0.0,90.0,0.42,0.58,1871.0,1405.0,466.0,269.0,10.0,149.0,52.0,58.0,197.0,18.0,75.0,31.0,73.0,1407.0,315.0,1092.0,585.0,358.0,172.0,49.0,24.0,1826.0,2.0,84.0,423.0,0.9048,931.0,1029.0,0,37311.21,1960.0,40.6233501344664,-74.01322383838426,250
0.0660377,0.26,0.31,0.26,0.2,0.74,0.0,5945.30548451,1542689.05567,0.0,46544.0,106.0,7.0,99.0,0.47,0.53,2515.0,1980.0,535.0,285.0,0.0,129.0,51.0,105.0,250.0,0.0,92.0,50.0,108.0,1938.0,598.0,1340.0,821.0,502.0,116.0,53.0,0.0,1953.0,10.0,522.0,563.0,0.8844,1247.0,1410.0,0,46553.59,2657.0,40.6259762661834,-74.00976758679643,251
0.12,0.35,0.31,0.18,0.26,0.65,0.0,5710.82802683,1614540.1045,0.0,33333.0,150.0,18.0,132.0,0.16,0.84,3263.0,2351.0,912.0,768.0,37.0,399.0,176.0,156.0,144.0,22.0,36.0,21.0,65.0,2224.0,688.0,1536.0,851.0,408.0,160.0,49.0,6.0,2138.0,8.0,866.0,652.0,0.9373,1600.0,1707.0,0,59561.28,3307.0,40.627626235070935,-74.00815626885887,252
0.0839161,0.52,0.43,0.15,0.41,0.48,0.01,5986.10499079,2054324.36537,0.0,29179.0,143.0,12.0,131.0,0.07,0.93,3496.0,2752.0,744.0,695.0,29.0,344.0,159.0,163.0,49.0,0.0,18.0,6.0,25.0,2662.0,1143.0,1519.0,803.0,392.0,79.0,14.0,7.0,1736.0,19.0,1504.0,752.0,0.9676,1789.0,1849.0,1,48454.56,3638.0,40.629474268432595,-74.00584978277388,253
0.0,0.36,0.38,0.08,0.26,0.64,0.0,5551.99397099,1808036.19948,0.0,32069.0,83.0,0.0,83.0,0.42,0.58,1627.0,1132.0,495.0,289.0,16.0,155.0,68.0,50.0,206.0,27.0,90.0,62.0,27.0,1050.0,397.0,653.0,257.0,88.0,37.0,30.0,18.0,1166.0,8.0,475.0,569.0,0.9836,898.0,913.0,1,26883.63,1811.0,40.63161011683982,-74.00318126603887,254
0.0593607,0.15,0.31,0.19,0.09,0.85,0.0,6209.11580038,1810053.28921,0.0,25616.0,219.0,13.0,206.0,0.68,0.32,3358.0,1999.0,1359.0,432.0,17.0,214.0,140.0,61.0,927.0,87.0,576.0,150.0,114.0,1775.0,559.0,1216.0,585.0,340.0,106.0,9.0,0.0,3057.0,11.0,325.0,1467.0,1.0162,1815.0,1786.0,0,54050.33,3601.0,40.63279488886944,-73.99976955978394,255
0.028481,0.13,0.28,0.18,0.04,0.87,0.0,5925.68788052,1698688.08313,0.0,30259.0,316.0,9.0,307.0,0.69,0.31,3475.0,1891.0,1584.0,485.0,0.0,246.0,97.0,142.0,1099.0,130.0,463.0,378.0,128.0,1773.0,496.0,1277.0,605.0,322.0,154.0,35.0,0.0,3299.0,13.0,136.0,1591.0,0.9953,1888.0,1897.0,0,61602.05,3785.0,40.63435397278386,-73.9978227286194,256
0.1576087,0.98,0.28,0.17,0.01,0.02,0.92,5031.28834867,1582742.24274,0.0,26469.0,184.0,29.0,155.0,0.15,0.85,3711.0,2486.0,1225.0,1038.0,118.0,520.0,217.0,183.0,187.0,0.0,76.0,29.0,82.0,2387.0,669.0,1718.0,926.0,413.0,140.0,81.0,39.0,93.0,3507.0,25.0,1036.0,0.801,1699.0,2121.0,0,65681.19,3820.0,40.671973966630176,-73.9552589235167,257
0.0610169,0.19,0.39,0.11,0.05,0.81,0.01,6117.08258088,2091173.11253,0.0,24846.0,295.0,18.0,277.0,0.81,0.19,4153.0,2626.0,1527.0,290.0,0.0,176.0,33.0,81.0,1237.0,137.0,731.0,189.0,180.0,2305.0,901.0,1404.0,499.0,251.0,102.0,33.0,0.0,3606.0,29.0,229.0,1596.0,1.0117,2239.0,2213.0,1,58004.64,4452.0,40.636163452312104,-73.99555963652102,258
0.0,0.97,0.41,0.1,0.01,0.03,0.88,5511.964563,1617936.82173,0.0,21415.0,172.0,0.0,172.0,0.14,0.86,3723.0,2386.0,1337.0,1156.0,61.0,610.0,174.0,311.0,181.0,29.0,40.0,7.0,105.0,2579.0,1070.0,1509.0,888.0,246.0,86.0,31.0,9.0,112.0,3448.0,22.0,1064.0,1.0082,1972.0,1956.0,0,67252.85,3928.0,40.676135554691484,-73.95435959825149,259
0.0,0.3,0.37,0.19,0.22,0.7,0.01,6258.6791986,1607862.78853,0.0,30496.0,125.0,0.0,125.0,0.14,0.86,3206.0,2299.0,907.0,783.0,32.0,352.0,260.0,139.0,124.0,5.0,44.0,0.0,75.0,2304.0,863.0,1441.0,805.0,428.0,97.0,25.0,7.0,2332.0,25.0,734.0,686.0,1.0042,1669.0,1662.0,0,59006.29,3331.0,40.610896672406575,-73.99948904508007,260
0.0,0.25,0.36,0.19,0.15,0.75,0.01,6104.40780653,1727741.98156,0.0,24730.0,111.0,0.0,111.0,0.19,0.81,2541.0,1981.0,560.0,455.0,0.0,210.0,130.0,115.0,105.0,15.0,8.0,8.0,74.0,1997.0,715.0,1282.0,779.0,376.0,135.0,67.0,7.0,2072.0,20.0,408.0,510.0,0.8547,1271.0,1487.0,0,43411.23,2758.0,40.60685901431686,-74.00122089813071,261
0.0180505,0.99,0.39,0.08,0.01,0.01,0.93,5389.745668,1743087.89254,0.0,19551.0,277.0,5.0,272.0,0.2,0.8,3613.0,2306.0,1307.0,1047.0,50.0,557.0,273.0,167.0,260.0,39.0,84.0,57.0,80.0,2276.0,885.0,1391.0,680.0,187.0,72.0,36.0,16.0,31.0,3508.0,31.0,1154.0,0.7567,1633.0,2158.0,0,59111.07,3791.0,40.68975915095537,-73.93934453800716,262
0.0,0.35,0.31,0.24,0.26,0.65,0.02,5600.87841483,1368070.31727,0.0,42500.0,63.0,0.0,63.0,0.17,0.83,1575.0,1209.0,366.0,302.0,0.0,122.0,102.0,78.0,64.0,0.0,18.0,0.0,46.0,1218.0,376.0,842.0,504.0,296.0,131.0,42.0,17.0,1089.0,29.0,446.0,330.0,0.9457,819.0,866.0,0,34348.89,1685.0,40.60239932684601,-74.0057273622228,263
0.0,0.27,0.26,0.25,0.23,0.73,0.0,5689.48987617,1613535.50812,0.0,38382.0,117.0,0.0,117.0,0.24,0.76,2796.0,2226.0,570.0,434.0,11.0,186.0,122.0,115.0,136.0,18.0,36.0,26.0,56.0,2173.0,573.0,1600.0,937.0,540.0,195.0,61.0,28.0,2102.0,13.0,670.0,498.0,0.9063,1374.0,1516.0,1,52863.62,2890.0,40.601007662913,-74.00377756214303,264
0.2030457,0.29,0.27,0.27,0.17,0.71,0.0,6096.04467077,1768012.35541,0.0,30727.0,197.0,40.0,157.0,0.16,0.84,3734.0,2735.0,999.0,840.0,42.0,386.0,193.0,219.0,159.0,16.0,58.0,0.0,85.0,2652.0,719.0,1933.0,1245.0,728.0,235.0,51.0,7.0,2729.0,15.0,658.0,800.0,0.8875,1799.0,2027.0,0,62597.01,3826.0,40.605674562600754,-73.99894268858172,265
0.1320755,0.82,0.67,0.06,0.01,0.18,0.35,4167.68944036,895739.762333,0.0,38438.0,53.0,7.0,46.0,0.13,0.87,1346.0,1113.0,233.0,202.0,13.0,119.0,70.0,0.0,31.0,0.0,0.0,4.0,27.0,1114.0,745.0,369.0,118.0,63.0,29.0,0.0,0.0,249.0,493.0,14.0,193.0,1.4061,831.0,591.0,0,43243.51,1422.0,40.69942646917786,-73.94209150052491,266
0.0145455,0.27,0.26,0.35,0.17,0.73,0.02,5925.1202318,1720929.58298,0.0,22981.0,275.0,4.0,271.0,0.17,0.83,4852.0,3671.0,1181.0,976.0,25.0,444.0,236.0,271.0,205.0,7.0,38.0,8.0,152.0,3661.0,958.0,2703.0,2006.0,1279.0,530.0,228.0,57.0,3657.0,103.0,836.0,936.0,0.9103,2375.0,2609.0,0,86071.59,4984.0,40.59987008186931,-74.0013945672384,267
0.2215569,0.34,0.3,0.19,0.28,0.66,0.0,5777.68813537,1644934.17618,0.0,32171.0,167.0,37.0,130.0,0.2,0.8,3394.0,2535.0,859.0,683.0,21.0,388.0,176.0,98.0,176.0,23.0,25.0,9.0,119.0,2347.0,697.0,1650.0,881.0,452.0,151.0,61.0,13.0,2329.0,11.0,990.0,736.0,1.0052,1756.0,1747.0,2,57549.81,3503.0,40.60451111665717,-73.99656252662822,268
0.0454545,0.25,0.28,0.25,0.16,0.75,0.0,5799.04177546,1665073.4774,0.0,28634.0,132.0,6.0,126.0,0.31,0.69,3640.0,2742.0,898.0,622.0,15.0,312.0,179.0,116.0,276.0,47.0,130.0,26.0,73.0,2659.0,735.0,1924.0,1304.0,671.0,267.0,48.0,21.0,2867.0,19.0,594.0,832.0,0.9388,1841.0,1961.0,0,63297.13,3802.0,40.603173764149,-73.99434790919639,269
0.020979,0.99,0.37,0.1,0.0,0.01,0.92,5439.93894498,1772059.71521,0.0,26155.0,143.0,3.0,140.0,0.16,0.84,2694.0,1665.0,1029.0,863.0,51.0,490.0,211.0,111.0,166.0,14.0,95.0,20.0,37.0,1555.0,574.0,981.0,485.0,151.0,76.0,0.0,0.0,32.0,2544.0,11.0,902.0,0.8588,1283.0,1494.0,5,43257.33,2777.0,40.690426970043546,-73.93354110724589,270
0.1,0.27,0.25,0.27,0.19,0.73,0.01,4705.26434252,1105760.60489,0.0,25655.0,90.0,9.0,81.0,0.13,0.87,2268.0,1777.0,491.0,427.0,0.0,264.0,95.0,68.0,64.0,0.0,11.0,8.0,45.0,1677.0,426.0,1251.0,779.0,446.0,147.0,35.0,0.0,1774.0,25.0,452.0,515.0,1.0082,1226.0,1216.0,0,63204.53,2442.0,40.59940673634979,-73.99830519356169,271
0.2688172,0.98,0.4,0.11,0.01,0.02,0.9,5437.78537038,1770060.68376,0.0,22500.0,186.0,50.0,136.0,0.15,0.85,3173.0,2320.0,853.0,728.0,62.0,467.0,154.0,45.0,125.0,8.0,21.0,14.0,82.0,2019.0,802.0,1217.0,676.0,221.0,61.0,14.0,0.0,69.0,2937.0,32.0,1018.0,0.7562,1411.0,1866.0,5,50869.61,3277.0,40.68749666623778,-73.93295825300386,272
0.0,1.0,0.26,0.21,0.01,0.0,0.94,5437.79944381,1771508.12318,0.0,31765.0,205.0,0.0,205.0,0.14,0.86,3665.0,2498.0,1167.0,1000.0,87.0,497.0,215.0,201.0,167.0,10.0,58.0,8.0,91.0,2449.0,630.0,1819.0,1165.0,510.0,177.0,58.0,26.0,18.0,3525.0,36.0,981.0,0.8549,1726.0,2019.0,0,59372.85,3745.0,40.68456604566663,-73.93237575594087,273
0.1058824,0.22,0.28,0.21,0.16,0.78,0.0,7396.9711046,2300496.60263,0.0,34824.0,255.0,27.0,228.0,0.24,0.76,5134.0,3982.0,1152.0,876.0,0.0,442.0,194.0,240.0,276.0,17.0,86.0,29.0,144.0,3900.0,1093.0,2807.0,1618.0,826.0,335.0,112.0,20.0,4145.0,22.0,857.0,1042.0,0.938,2586.0,2757.0,0,65064.49,5343.0,40.6009524357261,-73.99302525234653,274
0.1111111,0.98,0.19,0.22,0.01,0.02,0.94,5858.60225691,2212767.87609,0.0,33333.0,180.0,20.0,160.0,0.11,0.89,3116.0,2298.0,818.0,725.0,10.0,380.0,201.0,134.0,93.0,8.0,37.0,0.0,48.0,2189.0,411.0,1778.0,1234.0,487.0,188.0,53.0,18.0,56.0,3157.0,33.0,825.0,0.7608,1447.0,1902.0,1,42625.54,3349.0,40.68127263873428,-73.93161776924029,275
0.0434783,0.25,0.27,0.21,0.17,0.75,0.0,7431.0779192,2379874.08549,0.0,32385.0,92.0,4.0,88.0,0.24,0.76,3330.0,2484.0,846.0,639.0,37.0,341.0,102.0,159.0,207.0,18.0,59.0,51.0,79.0,2417.0,656.0,1761.0,1005.0,497.0,116.0,33.0,5.0,2518.0,10.0,555.0,723.0,0.9073,1596.0,1759.0,0,39207.36,3355.0,40.60082634280154,-73.98790817147973,276
0.0338983,0.39,0.36,0.2,0.33,0.61,0.0,7243.1317907,2099450.93317,0.0,37750.0,177.0,6.0,171.0,0.2,0.8,3525.0,2671.0,854.0,685.0,17.0,344.0,207.0,117.0,169.0,13.0,15.0,10.0,131.0,2581.0,934.0,1647.0,834.0,518.0,124.0,56.0,7.0,2195.0,8.0,1188.0,693.0,0.9042,1698.0,1878.0,0,46298.34,3576.0,40.59740283404418,-73.98874423678778,277
0.0,0.34,0.29,0.17,0.3,0.66,0.0,6921.91433575,2273119.82194,0.0,39881.0,114.0,0.0,114.0,0.29,0.71,3662.0,2739.0,923.0,656.0,28.0,325.0,129.0,174.0,267.0,37.0,91.0,49.0,90.0,2717.0,786.0,1931.0,1015.0,461.0,145.0,43.0,7.0,2458.0,16.0,1121.0,698.0,0.878,1735.0,1976.0,1,45105.31,3711.0,40.59571203183768,-73.99064720127026,278
0.1636364,0.99,0.42,0.08,0.01,0.01,0.9,6898.56069766,2690534.26184,0.0,15020.0,330.0,54.0,276.0,0.12,0.88,3200.0,2048.0,1152.0,1018.0,82.0,545.0,281.0,110.0,134.0,5.0,30.0,21.0,78.0,1729.0,728.0,1001.0,519.0,144.0,61.0,8.0,8.0,48.0,3070.0,19.0,1268.0,0.7305,1439.0,1970.0,1,38826.02,3409.0,40.67509103799669,-73.91791529575634,279
0.11,0.93,0.52,0.03,0.0,0.07,0.87,5470.5816136,1587377.39179,0.0,13578.0,100.0,11.0,89.0,0.04,0.96,1394.0,875.0,519.0,497.0,50.0,281.0,130.0,36.0,22.0,0.0,12.0,0.0,10.0,818.0,424.0,394.0,204.0,27.0,13.0,13.0,0.0,118.0,1378.0,2.0,584.0,0.8502,732.0,861.0,1,29465.52,1593.0,40.67610687403975,-73.93299604185896,280
0.0,0.99,0.27,0.07,0.01,0.01,0.92,5467.5231663,1587578.98591,0.0,25086.0,145.0,0.0,145.0,0.11,0.89,2577.0,1849.0,728.0,645.0,57.0,353.0,136.0,99.0,83.0,0.0,34.0,15.0,34.0,1744.0,477.0,1267.0,582.0,120.0,16.0,6.0,6.0,31.0,2437.0,14.0,813.0,0.8544,1221.0,1429.0,3,49629.9,2650.0,40.67642702155995,-73.93896899477122,281
0.0543933,0.99,0.29,0.15,0.0,0.01,0.92,5033.4862035,1504293.983,0.0,27007.0,239.0,13.0,226.0,0.19,0.81,3531.0,2214.0,1317.0,1071.0,26.0,555.0,267.0,223.0,246.0,37.0,36.0,16.0,157.0,2209.0,650.0,1559.0,950.0,340.0,109.0,40.0,31.0,52.0,3395.0,13.0,1042.0,0.7943,1626.0,2047.0,1,69538.14,3673.0,40.673866842864754,-73.95012377139942,282
0.0,0.97,0.25,0.17,0.01,0.03,0.88,6269.42067698,1862860.57576,0.0,29747.0,260.0,0.0,260.0,0.13,0.87,3631.0,2422.0,1209.0,1049.0,34.0,441.0,377.0,197.0,160.0,21.0,56.0,7.0,76.0,2410.0,608.0,1802.0,1014.0,415.0,147.0,8.0,0.0,109.0,3297.0,24.0,968.0,0.7568,1621.0,2142.0,1,55682.91,3763.0,40.666547445638855,-73.95507438465579,283
0.0731707,0.79,0.42,0.07,0.07,0.21,0.5,7873.19742139,3542642.62583,0.0,12041.0,492.0,36.0,456.0,0.1,0.9,6929.0,4211.0,2718.0,2450.0,122.0,1457.0,647.0,224.0,268.0,41.0,51.0,51.0,125.0,3905.0,1623.0,2282.0,962.0,276.0,74.0,48.0,20.0,1546.0,3629.0,509.0,2624.0,0.8375,3303.0,3944.0,1,54937.25,7247.0,40.57652878534569,-73.98820826919325,284
0.1120332,0.84,0.4,0.17,0.26,0.16,0.44,7628.20862982,2507188.50792,0.0,24750.0,241.0,27.0,214.0,0.1,0.9,3090.0,1882.0,1208.0,1092.0,16.0,620.0,288.0,168.0,116.0,0.0,32.0,0.0,84.0,1819.0,728.0,1091.0,603.0,309.0,86.0,11.0,11.0,531.0,1469.0,859.0,1044.0,0.8614,1529.0,1775.0,1,36971.54,3304.0,40.57636757375475,-73.99768350312874,285
0.0186335,0.84,0.31,0.11,0.0,0.16,0.76,7138.85262009,1683542.52325,0.0,27454.0,322.0,6.0,316.0,0.3,0.7,5600.0,3758.0,1842.0,1296.0,73.0,584.0,369.0,270.0,546.0,53.0,222.0,88.0,183.0,3700.0,1152.0,2548.0,1384.0,421.0,156.0,40.0,40.0,912.0,4433.0,23.0,1596.0,0.7254,2462.0,3394.0,1,98006.96,5856.0,40.663263513244566,-73.94841938461869,286
0.0517241,0.8,0.37,0.12,0.01,0.2,0.62,9806.57483159,3857961.92869,0.0,20276.0,464.0,24.0,440.0,0.15,0.85,5049.0,2741.0,2308.0,1957.0,111.0,1090.0,520.0,236.0,351.0,43.0,64.0,63.0,181.0,2809.0,1050.0,1759.0,1034.0,335.0,127.0,30.0,0.0,1042.0,3284.0,72.0,1984.0,0.7603,2284.0,3004.0,1,38515.11,5288.0,40.57918970652628,-73.99874944566544,287
0.0196078,0.51,0.34,0.17,0.0,0.49,0.44,7551.85714508,1533546.58092,0.0,26954.0,306.0,6.0,300.0,0.5,0.5,4426.0,2636.0,1790.0,894.0,30.0,475.0,234.0,155.0,896.0,64.0,366.0,200.0,266.0,2439.0,821.0,1618.0,1086.0,415.0,139.0,36.0,14.0,2324.0,2094.0,17.0,1629.0,0.9246,2270.0,2455.0,0,85422.37,4725.0,40.664158337613976,-73.94200778997117,288
0.0523918,0.46,0.17,0.27,0.0,0.54,0.4,7463.47989408,2005663.19785,1.0,35625.0,439.0,23.0,416.0,0.64,0.36,4264.0,2431.0,1833.0,665.0,0.0,369.0,192.0,104.0,1168.0,81.0,561.0,265.0,261.0,2199.0,377.0,1822.0,1258.0,587.0,211.0,81.0,12.0,2418.0,1817.0,9.0,1720.0,0.9078,2137.0,2354.0,0,63456.82,4491.0,40.66583746969044,-73.94252560306764,289
0.1195652,0.63,0.23,0.3,0.0,0.37,0.58,7422.43751213,1944377.2886,0.0,36528.0,184.0,22.0,162.0,0.56,0.44,2831.0,1819.0,1012.0,442.0,28.0,219.0,67.0,128.0,570.0,58.0,258.0,134.0,120.0,1850.0,422.0,1428.0,984.0,554.0,262.0,48.0,34.0,1140.0,1809.0,13.0,1005.0,0.8909,1470.0,1650.0,0,43864.74,3120.0,40.66759406362833,-73.9423890797939,290
0.2012987,0.69,0.28,0.2,0.01,0.31,0.63,7545.47882426,2126882.38211,0.0,30763.0,308.0,62.0,246.0,0.55,0.45,4358.0,2586.0,1772.0,795.0,36.0,390.0,155.0,214.0,977.0,49.0,261.0,92.0,575.0,2499.0,707.0,1792.0,1068.0,496.0,157.0,29.0,6.0,1390.0,2872.0,28.0,1192.0,0.9804,2248.0,2293.0,0,58741.36,4541.0,40.66940143214472,-73.9421817146906,291
0.0913978,0.99,0.32,0.16,0.01,0.01,0.93,7419.80352811,1945657.5792,0.0,37519.0,186.0,17.0,169.0,0.18,0.82,4580.0,3088.0,1492.0,1222.0,84.0,554.0,198.0,386.0,270.0,12.0,142.0,22.0,94.0,3062.0,977.0,2085.0,1182.0,481.0,147.0,9.0,0.0,64.0,4201.0,25.0,1139.0,0.7279,1913.0,2628.0,0,63432.1,4541.0,40.671211725989586,-73.94201461616505,292
0.2469136,0.53,0.49,0.08,0.0,0.47,0.39,7161.35615415,1398423.04386,3.0,16028.0,162.0,40.0,122.0,0.1,0.9,2534.0,2107.0,427.0,384.0,9.0,234.0,112.0,29.0,43.0,9.0,28.0,0.0,6.0,1834.0,901.0,933.0,476.0,146.0,57.0,15.0,0.0,1170.0,990.0,11.0,560.0,0.6707,1008.0,1503.0,0,49955.91,2511.0,40.57232095347917,-73.99647766400703,293
0.1354167,0.99,0.28,0.14,0.01,0.01,0.93,5030.77659887,1504308.15091,1.0,30909.0,96.0,13.0,83.0,0.16,0.84,2549.0,1832.0,717.0,599.0,46.0,345.0,85.0,123.0,118.0,24.0,29.0,46.0,19.0,1827.0,511.0,1316.0,711.0,260.0,94.0,5.0,0.0,41.0,2579.0,21.0,667.0,0.7555,1196.0,1583.0,1,51427.43,2779.0,40.67356601972492,-73.9445866379203,294
0.0669291,0.76,0.4,0.12,0.02,0.24,0.57,7381.41752395,2475181.67741,0.0,10069.0,508.0,34.0,474.0,0.06,0.94,7045.0,4568.0,2477.0,2320.0,211.0,1249.0,577.0,283.0,157.0,22.0,38.0,5.0,92.0,4336.0,1728.0,2608.0,1309.0,519.0,199.0,19.0,11.0,1792.0,4286.0,120.0,2502.0,0.7591,3220.0,4242.0,2,83870.33,7462.0,40.57410777235181,-73.99686304309829,295
0.0311526,0.13,0.39,0.14,0.04,0.87,0.02,5742.17921858,1896474.01173,0.0,25919.0,321.0,10.0,311.0,0.76,0.24,4370.0,2763.0,1607.0,386.0,15.0,228.0,102.0,41.0,1221.0,83.0,640.0,314.0,184.0,2520.0,991.0,1529.0,749.0,350.0,162.0,45.0,21.0,4095.0,85.0,190.0,1797.0,1.0175,2380.0,2339.0,0,69718.17,4719.0,40.63823942620005,-73.99296367314066,296
0.2340426,0.94,0.41,0.13,0.02,0.06,0.83,5720.89433094,1855749.08044,0.0,29321.0,235.0,55.0,180.0,0.26,0.74,3807.0,2635.0,1172.0,863.0,44.0,463.0,189.0,167.0,309.0,19.0,149.0,29.0,112.0,2498.0,1029.0,1469.0,855.0,333.0,88.0,30.0,8.0,225.0,3309.0,80.0,1061.0,0.8356,1819.0,2177.0,1,59551.95,3996.0,40.67616690849866,-73.95946723454468,297
0.014652,0.36,0.32,0.13,0.15,0.64,0.01,5839.18067653,1889719.40085,0.0,34188.0,273.0,4.0,269.0,0.57,0.43,4644.0,2835.0,1809.0,775.0,68.0,305.0,261.0,141.0,1034.0,131.0,611.0,162.0,130.0,2673.0,862.0,1811.0,868.0,350.0,158.0,36.0,0.0,3140.0,50.0,762.0,1802.0,1.0093,2483.0,2460.0,1,72082.24,4943.0,40.64051562879334,-73.99031192731759,298
0.0,0.92,0.37,0.04,0.02,0.08,0.66,5376.12429599,1618580.14277,0.0,23846.0,19.0,0.0,19.0,0.23,0.77,675.0,512.0,163.0,126.0,11.0,61.0,8.0,46.0,37.0,17.0,14.0,0.0,6.0,411.0,151.0,260.0,158.0,18.0,0.0,0.0,0.0,64.0,516.0,14.0,251.0,0.8551,360.0,421.0,1,13327.41,781.0,40.67863970705662,-73.9585984997943,299
